time,pressure
0,0
0.000125,0.00522167987805931
0.00025,0.00738457050192217
0.000375,0.00522167987805931
0.0005,9.04349062825694e-19
0.000625,-0.00522167987805931
0.00075,-0.00738457050192217
0.000875,-0.00522167987805931
0.001,-1.80869812565139e-18
0.001125,0.0052216798780593
0.00125,0.00738457050192217
0.001375,0.00522167987805932
0.0015,2.71304718847708e-18
0.001625,-0.0052216798780593
0.00175,-0.00738457050192217
0.001875,-0.00522167987805932
0.002,-3.61739625130278e-18
0.002125,0.00522167987805931
0.00225,0.00738457050192217
0.002375,0.00522167987805932
0.0025,4.52174531412847e-18
0.002625,-0.00522167987805931
0.00275,-0.00738457050192217
0.002875,-0.00522167987805932
0.003,-5.42609437695417e-18
0.003125,0.00522167987805931
0.00325,0.00738457050192217
0.003375,0.00522167987805932
0.0035,6.33044343977986e-18
0.003625,-0.00522167987805931
0.00375,-0.00738457050192217
0.003875,-0.00522167987805932
0.004,-7.23479250260556e-18
0.004125,0.00522167987805931
0.00425,0.00738457050192217
0.004375,0.00522167987805932
0.0045,3.43744061996768e-17
0.004625,-0.00522167987805929
0.00475,-0.00738457050192217
0.004875,-0.00522167987805932
0.005,-9.04349062825694e-18
0.005125,0.00522167987805929
0.00525,0.00738457050192217
0.005375,0.00522167987805936
0.0055,3.61831043253282e-17
0.005625,-0.00522167987805927
0.00575,-0.00738457050192217
0.005875,-0.00522167987805934
0.006,-1.08521887539083e-17
0.006125,0.00522167987805929
0.00625,0.00738457050192217
0.006375,0.00522167987805936
0.0065,3.79918024509796e-17
0.006625,-0.00522167987805927
0.00675,-0.00738457050192217
0.006875,-0.00522167987805934
0.007,-1.26608868795597e-17
0.007125,0.00522167987805929
0.00725,0.00738457050192217
0.007375,0.00522167987805936
0.0075,3.9800500576631e-17
0.007625,-0.00522167987805927
0.00775,-0.00738457050192217
0.007875,-0.00522167987805934
0.008,-1.44695850052111e-17
0.008125,0.00522167987805929
0.00825,0.00738457050192217
0.008375,0.00522167987805933
0.0085,-1.08613305662088e-17
0.008625,-0.0052216798780593
0.00875,-0.00738457050192217
0.008875,-0.00522167987805938
0.009,-6.87488123993536e-17
0.009125,0.00522167987805925
0.00925,0.00738457050192217
0.009375,0.00522167987805936
0.0095,4.34178968279338e-17
0.009625,-0.00522167987805927
0.00975,-0.00738457050192217
0.009875,-0.00522167987805935
0.01,-1.80869812565139e-17
0.010125,0.00522167987805928
0.01025,0.00738457050192217
0.010375,0.00522167987805929
0.0105,-7.24393431490598e-18
0.010625,-0.0052216798780593
0.01075,-0.00738457050192217
0.010875,-0.00522167987805935
0.011,-7.23662086506564e-17
0.011125,0.00522167987805925
0.01125,0.00738457050192217
0.011375,0.00522167987805933
0.0115,4.70352930792365e-17
0.011625,-0.00522167987805926
0.01175,-0.00738457050192217
0.011875,-0.00522167987805931
0.012,-2.17043775078167e-17
0.012125,0.00522167987805928
0.01225,0.00738457050192217
0.012375,0.00522167987805937
0.0125,-3.6265380636032e-18
0.012625,-0.0052216798780593
0.01275,-0.00738457050192217
0.012875,-0.00522167987805935
0.013,-7.59836049019592e-17
0.013125,0.00522167987805924
0.01325,0.00738457050192217
0.013375,0.00522167987805933
0.0135,5.06526893305393e-17
0.013625,-0.00522167987805926
0.01375,-0.00738457050192217
0.013875,-0.00522167987805931
0.014,-2.53217737591194e-17
0.014125,0.00522167987805928
0.01425,0.00738457050192217
0.014375,0.00522167987805937
0.0145,-9.14181230042278e-21
0.014625,-0.0052216798780593
0.01475,-0.00738457050192217
0.014875,-0.00522167987805935
0.015,-7.9601001153262e-17
0.015125,0.00522167987805924
0.01525,0.00738457050192217
0.015375,0.00522167987805933
0.0155,5.42700855818421e-17
0.015625,-0.00522167987805926
0.01575,-0.00738457050192217
0.015875,-0.00522167987805939
0.016,-2.89391700104222e-17
0.016125,0.00522167987805928
0.01625,0.00738457050192217
0.016375,0.00522167987805937
0.0165,3.60825443900236e-18
0.016625,-0.00522167987805929
0.01675,-0.00738457050192217
0.016875,-0.00522167987805936
0.017,2.17226611324175e-17
0.017125,0.00522167987805931
0.01725,0.00738457050192217
0.017375,0.00522167987805934
0.0175,5.78874818331449e-17
0.017625,-0.00522167987805918
0.01775,-0.00738457050192217
0.017875,-0.00522167987805939
0.018,-1.37497624798707e-16
0.018125,0.0052216798780592
0.01825,0.00738457050192217
0.018375,0.00522167987805938
0.0185,1.12166709227287e-16
0.018625,-0.00522167987805922
0.01875,-0.00738457050192217
0.018875,-0.00522167987805936
0.019,-8.68357936558675e-17
0.019125,0.00522167987805924
0.01925,0.00738457050192217
0.019375,0.00522167987805941
0.0195,6.15048780844476e-17
0.019625,-0.00522167987805925
0.01975,-0.00738457050192217
0.019875,-0.0052216798780594
0.02,-3.61739625130278e-17
0.020125,0.00522167987805927
0.02025,0.00738457050192217
0.020375,0.00522167987805938
0.0205,1.1578410547859e-16
0.020625,-0.00522167987805921
0.02075,-0.00738457050192217
0.020875,-0.00522167987805929
0.021,1.4487868629812e-17
0.021125,0.00522167987805931
0.02125,0.00738457050192217
0.021375,0.00522167987805934
0.0215,2.75004391409715e-16
0.021625,-0.00522167987805925
0.02175,-0.00738457050192217
0.021875,-0.0052216798780594
0.022,-1.44732417301313e-16
0.022125,0.00522167987805919
0.02225,0.00738457050192217
0.022375,0.00522167987805945
0.0225,2.24342560266875e-16
0.022625,-0.00522167987805914
0.02275,-0.00738457050192217
0.022875,-0.00522167987805936
0.023,-9.40705861584731e-17
0.023125,0.00522167987805923
0.02325,0.00738457050192217
0.023375,0.00522167987805942
0.0235,1.73680729124035e-16
0.023625,-0.00522167987805917
0.02375,-0.00738457050192217
0.023875,-0.00522167987805933
0.024,-4.34087550156333e-17
0.024125,0.00522167987805927
0.02425,0.00738457050192217
0.024375,0.00522167987805938
0.0245,1.23018897981196e-16
